,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-21T21:14:30+00:00,https://www.vk.com/,3g,310,283,228,310,1091,1076,1041,1096,4975,4903,4656,5077,3701,3737,3677,3834,5208,5354,5202,5652,4975,4887,4633,5054,delay,800ms,3,0.46,0,15015.56,0,15157.279,0.01,15015.56,1,0,1,0
0,2021-11-21T21:05:35+00:00,https://www.facebook.com/,3g,264,264,264,264,272,275,264,288,747,736,694,766,459,470,458,494,1878,1886,1836,1943,740,729,688,759,delay,800ms,3,0.79,0.31,3675.248,0.53,3900.248,0.86,3675.248,1,0,1,0.02756183624
0,2021-11-21T21:08:26+00:00,https://www.youtube.com/,3g,8818,8813,8801,8819,51,53,47,61,2647,2640,2612,2662,260,265,257,279,3790,4009,3725,4511,2645,2639,2610,2661,delay,800ms,3,0.39,0.16,4487.908,0.02,8319.9755,0.55,5485.538174,0.41,733.8075,1,0
0,2021-11-21T21:02:59+00:00,https://www.google.com/,3g,211,211,210,211,76,79,76,84,463,480,460,517,192,186,171,194,617,612,589,630,457,474,454,512,delay,800ms,3,0.76,0.89,1850.612,0.98,1850.612,0.96,2821.547978,0.37,794.692,0.99,0.04221191406
0,2021-11-22T02:54:21+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1147,1101,1362,1084,1901,5036,6282,4470,9339,1377,1621,1343,2144,8075,9930,7251,14463,4957,6202,4392,9258,delay,0ms,2,0.16,0.3,3689.07,0.02,8854.981,0.06,11155.41664,0.01,4481.5,0.78,0.1446130371
0,2021-11-22T02:43:26+00:00,https://www.canva.com/,3g,4255,4256,4254,4258,758,2350,618,5674,5935,5970,3391,8584,1045,2673,992,5981,12962,11502,3489,18055,5927,5957,3366,8577,delay,0ms,2,0.46,0.8,2132.424,0.64,3515.424,0.46,6018.884729,0.04,2762.5,1,0.001323025174
0,2021-11-22T02:46:53+00:00,https://www.whatsapp.com/,3g,560,560,560,560,432,434,424,446,768,778,768,798,643,654,643,675,1997,2010,1995,2037,760,770,760,790,delay,0ms,2,0.81,0.64,2599.78,0.42,4326.8615,0.97,2599.78,1,0,1,0.0137546658
0,2021-11-22T02:58:21+00:00,https://www.live.com/,3g,449,449,449,449,90,117,80,180,1781,1826,1751,1945,344,384,331,476,2081,2122,2030,2256,1780,1825,1751,1945,delay,0ms,2,0.42,0.54,2882.638,0.01,10006.037,0.83,3915.713516,0.28,988.5,1,0
0,2021-11-22T03:12:23+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1230,1406,1123,1865,4509,4839,4378,5630,1459,1655,1376,2130,8009,7779,7214,8114,4424,4762,4313,5549,delay,100ms,2,0.16,0.3,3696.94,0.02,8798.286,0.07,10648.85725,0.01,4508,0.75,0.1527575684
0,2021-11-22T03:01:42+00:00,https://www.canva.com/,3g,4255,4257,4252,4264,585,599,539,672,3371,3448,3245,3727,881,906,878,960,3435,3540,3357,3828,3351,3425,3220,3704,delay,100ms,2,0.45,0.8,2136.907,0.64,3502.907,0.4,6451.605175,0.03,2855,1,0.002768866221
0,2021-11-22T03:05:08+00:00,https://www.whatsapp.com/,3g,560,560,560,560,557,615,445,844,904,958,785,1186,777,839,678,1061,2125,2178,2006,2402,896,950,777,1176,delay,100ms,2,0.82,0.69,2449.2,0.42,4324.5125,0.98,2449.2,1,0,1,0.0137546658
0,2021-11-22T03:16:20+00:00,https://www.live.com/,3g,449,449,449,449,165,217,145,342,1909,2237,1859,2944,428,479,416,592,2210,2551,2163,3280,1909,2237,1859,2944,delay,100ms,2,0.42,0.54,2880.645,0.01,10076.976,0.82,3919.364647,0.27,1009.5,1,0
0,2021-11-22T04:04:31+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1102,1127,1101,1178,4230,4248,4091,4422,1339,1365,1329,1428,7245,7276,7222,7360,4153,4169,4007,4346,delay,400ms,2,0.17,0.34,3545.914,0.02,8773.6315,0.07,10653.39902,0.01,4498,0.83,0.1256178792
0,2021-11-22T03:54:54+00:00,https://www.canva.com/,3g,4252,4253,4247,4259,633,625,596,646,3500,3575,3482,3742,915,914,882,946,3637,3690,3592,3840,3471,3550,3450,3728,delay,400ms,2,0.46,0.79,2178.58,0.63,3525.58,0.48,5913.801998,0.05,2489,1,0.001323025174
0,2021-11-22T03:58:26+00:00,https://www.whatsapp.com/,3g,560,560,560,560,437,421,385,440,770,754,720,772,644,626,588,645,1993,1978,1944,1996,762,746,712,763,delay,400ms,2,0.84,0.57,2785.066,0.57,3744.737,0.96,2785.066,1,0,1,0.0137546658
0,2021-11-22T04:08:31+00:00,https://www.live.com/,3g,449,449,449,449,117,135,89,199,2100,3604,1881,6831,395,411,326,512,2413,4558,2186,9075,2100,3604,1881,6831,delay,400ms,2,0.42,0.53,2923.736,0.01,9640.336,0.88,3520.831338,0.26,1037,1,0
0,2021-11-22T04:41:49+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1141,1160,1133,1206,5119,5708,2567,9439,1395,1417,1393,1463,7423,9747,7236,14581,5060,5643,2514,9355,delay,600ms,2,0.16,0.29,3749.959,0.01,8911.3615,0.06,11014.06811,0.01,4834.5,0.78,0.1446130371
0,2021-11-22T04:30:42+00:00,https://www.canva.com/,3g,4255,4253,4248,4255,586,582,550,610,3802,4553,3405,6453,880,885,879,896,3862,6654,3485,12615,3796,4539,3384,6437,delay,600ms,2,0.5,0.81,2117.095,0.75,3109.093,0.54,5582.903192,0.04,2644.6205,1,0.002768866221
0,2021-11-22T04:34:15+00:00,https://www.whatsapp.com/,3g,560,561,560,562,444,457,439,489,777,785,774,803,660,666,660,677,2009,2014,2000,2034,769,777,766,795,delay,600ms,2,0.81,0.68,2494.986,0.4,4369.986,0.98,2494.986,1,0,1,0.0137546658
0,2021-11-22T04:45:59+00:00,https://www.live.com/,3g,449,449,449,449,118,106,81,119,1871,3213,1822,5946,351,362,323,411,2174,4393,2141,8863,1871,3213,1822,5946,delay,600ms,2,0.44,0.49,3037.075,0.01,9808.534,0.77,4238.491449,0.34,858,1,0
0,2021-11-22T05:55:39+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1160,1346,1096,1781,4392,4511,4088,5053,1423,1615,1346,2077,7352,7582,7185,8208,4333,4444,4014,4985,delay,1000ms,2,0.17,0.31,3665.624,0.02,8697.642,0.05,11711.83858,0.01,4082.5,0.82,0.1293892415
0,2021-11-22T05:45:18+00:00,https://www.canva.com/,3g,4255,4255,4252,4259,605,591,559,608,3718,3694,3605,3760,898,903,898,912,3833,5182,3793,7920,3695,3678,3585,3754,delay,1000ms,2,0.48,0.8,2146.954,0.67,3420.153,0.5,5774.832698,0.05,2434.5,1,0.001323025174
0,2021-11-22T05:48:52+00:00,https://www.whatsapp.com/,3g,560,560,560,560,391,413,386,463,755,761,725,804,600,623,592,677,1977,1986,1956,2024,747,753,717,794,delay,1000ms,2,0.81,0.64,2598.018,0.42,4323.018,0.97,2598.018,1,0,1,0.0137546658
0,2021-11-22T05:59:34+00:00,https://www.live.com/,3g,449,449,449,449,149,140,119,153,1796,1780,1708,1836,399,407,396,427,2102,2061,1951,2131,1796,1780,1708,1835,delay,1000ms,2,0.42,0.53,2899.1,0.01,9921.395,0.83,3899.657397,0.28,976.5,1,0
0,2021-11-22T05:37:24+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1109,2812,1102,6225,4518,6141,4497,9409,1377,3065,1361,6456,7395,9007,7250,12376,4459,6082,4441,9347,delay,900ms,2,0.2,0.31,3658.99,0.02,8755.73,0.03,12864.12394,0.02,3734,1,0.02881588406
0,2021-11-22T05:26:08+00:00,https://www.canva.com/,3g,4259,4259,4247,4271,671,690,529,870,3517,3523,3326,3725,993,1002,832,1181,3579,3609,3400,3847,3496,3503,3305,3708,delay,900ms,2,0.47,0.79,2165.936,0.63,3524.936,0.5,5824.404737,0.05,2420.5,1,0.002768866221
0,2021-11-22T05:29:42+00:00,https://www.whatsapp.com/,3g,560,560,560,560,423,412,389,424,756,756,725,788,644,633,610,644,1980,1977,1949,2002,748,747,717,775,delay,900ms,2,0.86,0.68,2486.331,0.58,3722.482,0.98,2486.331,1,0,1,0.0137546658
0,2021-11-22T05:41:59+00:00,https://www.live.com/,3g,449,449,449,449,151,154,80,231,1902,1898,1840,1951,428,421,358,476,2200,2197,2138,2253,1901,1897,1840,1951,delay,900ms,2,0.41,0.54,2872.623,0.01,9101.328,0.84,3847.503373,0.26,1029,1,0
0,2021-11-22T03:47:45+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1161,1529,1114,2312,4842,4907,4257,5622,1393,1782,1377,2577,7326,7725,7288,8561,4764,4829,4174,5548,delay,300ms,2,0.17,0.35,3512.366,0.02,8742.713,0.08,10337.68778,0.01,4385,0.78,0.1446130371
0,2021-11-22T03:36:29+00:00,https://www.canva.com/,3g,4258,4256,4252,4259,627,623,540,702,3458,3425,3274,3542,927,917,830,994,3615,3629,3358,3915,3440,3405,3250,3524,delay,300ms,2,0.48,0.8,2143.091,0.74,3142.7,0.41,6364.057127,0.05,2518,1,0.001724514008
